date,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
11-16-2021,,,Israel,2021-11-17 04:21:48,31.046051,34.851612,1338233,8148,,,Israel,15460.99776,0.608862582
11-17-2021,,,Israel,2021-11-18 04:21:33,31.046051,34.851612,1338813,8154,,,Israel,15467.69867,0.609046969
11-18-2021,,,Israel,2021-11-19 04:21:40,31.046051,34.851612,1339258,8154,,,Israel,15472.83988,0.608844599
11-19-2021,,,Israel,2021-11-20 04:22:17,31.046051,34.851612,1339723,8154,,,Israel,15478.21216,0.608633277
11-20-2021,,,Israel,2021-11-21 04:22:13,31.046051,34.851612,1340084,8154,,,Israel,15482.3829,0.60846932
11-21-2021,,,Israel,2021-11-22 04:22:20,31.046051,34.851612,1340435,8176,,,Israel,15486.43811,0.609951247
11-22-2021,,,Israel,2021-11-23 04:22:39,31.046051,34.851612,1341136,8177,,,Israel,15494.53697,0.609706995
11-23-2021,,,Israel,2021-11-24 04:22:14,31.046051,34.851612,1339987,8178,,,Israel,15481.26223,0.610304428
11-24-2021,,,Israel,2021-11-25 04:22:33,31.046051,34.851612,1340481,8180,,,Israel,15486.96956,0.610228716
11-25-2021,,,Israel,2021-11-26 04:22:33,31.046051,34.851612,1341088,8182,,,Israel,15493.98241,0.610101649
11-26-2021,,,Israel,2021-11-27 04:22:45,31.046051,34.851612,1341541,8182,,,Israel,15499.21605,0.609895635
11-27-2021,,,Israel,2021-11-28 04:22:43,31.046051,34.851612,1341881,8184,,,Israel,15503.14417,0.609890147
11-28-2021,,,Israel,2021-11-29 04:22:30,31.046051,34.851612,1342210,8189,,,Israel,15506.9452,0.610113172
11-29-2021,,,Israel,2021-11-30 04:22:53,31.046051,34.851612,1342976,8195,,,Israel,15515.79503,0.610211947
11-30-2021,,,Israel,2021-12-01 04:22:29,31.046051,34.851612,1343660,8196,,,Israel,15523.69748,0.609975738
12-01-2021,,,Israel,2021-12-02 04:22:37,31.046051,34.851612,1344103,8199,,,Israel,15528.81559,0.609997895
12-02-2021,,,Israel,2021-12-03 04:23:05,31.046051,34.851612,1344668,8199,,,Israel,15535.3432,0.609741587
12-03-2021,,,Israel,2021-12-04 04:22:18,31.046051,34.851612,1345083,8199,,,Israel,15540.13781,0.609553463
12-04-2021,,,Israel,2021-12-05 04:22:25,31.046051,34.851612,1345442,8199,,,Israel,15544.28545,0.609390817
12-05-2021,,,Israel,2021-12-06 04:22:34,31.046051,34.851612,1345915,8204,,,Israel,15549.75015,0.609548151
12-06-2021,,,Israel,2021-12-07 04:22:34,31.046051,34.851612,1346670,8209,,,Israel,15558.47289,0.609577699
12-07-2021,,,Israel,2021-12-08 04:22:46,31.046051,34.851612,1347474,8210,,,Israel,15567.76174,0.609288194
12-08-2021,,,Israel,2021-12-09 04:22:49,31.046051,34.851612,1348229,8210,,,Israel,15576.48447,0.608946996
12-09-2021,,,Israel,2021-12-10 04:22:28,31.046051,34.851612,1348800,8210,,,Israel,15583.0814,0.608689205
12-10-2021,,,Israel,2021-12-11 04:22:45,31.046051,34.851612,1349385,8210,,,Israel,15589.84008,0.60842532
12-11-2021,,,Israel,2021-12-12 04:22:12,31.046051,34.851612,1349741,8210,,,Israel,15593.95305,0.608264845
12-12-2021,,,Israel,2021-12-13 04:22:02,31.046051,34.851612,1350215,8216,,,Israel,15599.42931,0.608495684
12-13-2021,,,Israel,2021-12-14 04:22:38,31.046051,34.851612,1351015,8223,,,Israel,15608.67195,0.608653494
12-14-2021,,,Israel,2021-12-15 03:22:16,31.046051,34.851612,1351776,8224,,,Israel,15617.464,0.608384821
12-15-2021,,,Israel,2021-12-16 04:22:11,31.046051,34.851612,1352403,8227,,,Israel,15624.70792,0.60832459
12-16-2021,,,Israel,2021-12-17 04:22:14,31.046051,34.851612,1353281,8230,,,Israel,15634.85171,0.608151596
12-17-2021,,,Israel,2021-12-18 02:22:20,31.046051,34.851612,1354001,8230,,,Israel,15643.17008,0.607828207
12-18-2021,,,Israel,2021-12-19 04:21:11,31.046051,34.851612,1354697,8232,,,Israel,15651.21117,0.607663559
12-19-2021,,,Israel,2021-12-20 04:21:43,31.046051,34.851612,1355491,8232,,,Israel,15660.38449,0.60730761
12-20-2021,,,Israel,2021-12-21 03:21:27,31.046051,34.851612,1356847,8232,,,Israel,15676.05075,0.606700682
12-21-2021,,,Israel,2021-12-22 04:21:54,31.046051,34.851612,1357967,8232,,,Israel,15688.99044,0.606200298
12-22-2021,,,Israel,2021-12-23 04:21:21,31.046051,34.851612,1359167,8239,,,Israel,15702.85439,0.606180109
12-23-2021,,,Israel,2021-12-24 04:21:34,31.046051,34.851612,1360912,8241,,,Israel,15723.01489,0.605549808
12-24-2021,,,Israel,2021-12-25 04:21:37,31.046051,34.851612,1362263,8241,,,Israel,15738.62339,0.604949265
12-25-2021,,,Israel,2021-12-26 04:21:50,31.046051,34.851612,1363718,8241,,,Israel,15755.43343,0.604303822
12-26-2021,,,Israel,2021-12-27 04:21:58,31.046051,34.851612,1364959,8242,,,Israel,15769.77106,0.603827661
12-27-2021,,,Israel,2021-12-28 04:21:47,31.046051,34.851612,1368005,8242,,,Israel,15804.96239,0.602483178
12-28-2021,,,Israel,2021-12-29 03:21:43,31.046051,34.851612,1371000,8243,,,Israel,15839.56451,0.601239971
12-29-2021,,,Israel,2021-12-30 04:21:25,31.046051,34.851612,1374446,8243,,,Israel,15879.37715,0.599732547
12-30-2021,,,Israel,2021-12-31 04:21:50,31.046051,34.851612,1380046,8243,,,Israel,15944.07559,0.597298931
12-31-2021,,,Israel,2022-01-01 04:22:14,31.046051,34.851612,1383932,8243,,,Israel,15988.97169,0.59562175
01-01-2022,,,Israel,2022-01-02 04:20:52,31.046051,34.851612,1390053,8244,,,Israel,16059.68939,0.593070912
01-02-2022,,,Israel,2022-01-03 02:22:25,31.046051,34.851612,1395113,8244,,,Israel,16118.14906,0.590919875
01-03-2022,,,Israel,2022-01-04 04:22:17,31.046051,34.851612,1404916,8247,,,Israel,16231.40599,0.587010184
01-04-2022,,,Israel,2022-01-05 04:21:59,31.046051,34.851612,1411798,8247,,,Israel,16310.91575,0.584148724
01-05-2022,,,Israel,1/6/2022 4:22,31.046051,34.851612,1429030,8253,,,Israel,16510.00209,0.577524615
01-06-2022,,,Israel,2022-01-07 04:22:09,31.046051,34.851612,1448448,8259,,,Israel,16734.34393,0.570196514
01-07-2022,,,Israel,2022-01-08 04:21:53,31.046051,34.851612,1463193,8259,,,Israel,16904.69723,0.564450486
01-08-2022,,,Israel,2022-01-09 04:21:46,31.046051,34.851612,1485591,8259,,,Israel,17163.46789,0.555940363
01-09-2022,,,Israel,2022-01-10 04:22:07,31.046051,34.851612,1503082,8269,,,Israel,17365.54653,0.55013632
01-10-2022,,,Israel,2022-01-11 04:22:01,31.046051,34.851612,1557597,8271,,,Israel,17995.37429,0.531010268
01-11-2022,,,Israel,2022-01-12 04:21:44,31.046051,34.851612,1589099,8274,,,Israel,18359.32612,0.520672406
01-12-2022,,,Israel,2022-01-13 08:00:09,31.046051,34.851612,1669622,8290,,,Israel,19289.63192,0.496519571
01-13-2022,,,Israel,2022-01-14 04:21:54,31.046051,34.851612,1695505,8293,,,Israel,19588.6658,0.489116812
01-14-2022,,,Israel,2022-01-15 04:21:07,31.046051,34.851612,1718982,8298,,,Israel,19859.90246,0.482727568
01-15-2022,,,Israel,2022-01-16 04:21:12,31.046051,34.851612,1773629,8304,,,Israel,20491.25525,0.468192615
01-16-2022,,,Israel,2022-01-17 04:21:08,31.046051,34.851612,1792130,8318,,,Israel,20705.00273,0.464140436
01-17-2022,,,Israel,2022-01-18 04:21:04,31.046051,34.851612,1792130,8318,,,Israel,20705.00273,0.464140436
01-18-2022,,,Israel,2022-01-19 04:21:23,31.046051,34.851612,1792130,8318,,,Israel,20705.00273,0.464140436
01-19-2022,,,Israel,2022-01-20 04:21:07,31.046051,34.851612,2035425,8362,,,Israel,23515.86111,0.410823292
01-20-2022,,,Israel,2022-01-21 04:21:09,31.046051,34.851612,2103938,8370,,,Israel,24307.41186,0.397825411
01-21-2022,,,Israel,2022-01-22 04:21:13,31.046051,34.851612,2168009,8371,,,Israel,25047.64289,0.386114633
01-22-2022,,,Israel,2022-01-23 04:21:13,31.046051,34.851612,2212589,8393,,,Israel,25562.68869,0.379329374
01-23-2022,,,Israel,2022-01-24 04:21:12,31.046051,34.851612,2212589,8393,,,Israel,25562.68869,0.379329374
01-24-2022,,,Israel,2022-01-25 04:21:05,31.046051,34.851612,2424823,8481,,,Israel,28014.69024,0.349757487
01-25-2022,,,Israel,2022-01-26 04:21:07,31.046051,34.851612,2505466,8502,,,Israel,28946.38244,0.339338071
01-26-2022,,,Israel,2022-01-27 04:21:19,31.046051,34.851612,2599449,8513,,,Israel,30032.19556,0.32749248
01-27-2022,,,Israel,2022-01-28 04:21:09,31.046051,34.851612,2659720,8556,,,Israel,30728.52407,0.321687997
01-28-2022,,,Israel,2022-01-29 04:21:10,31.046051,34.851612,2705096,8599,,,Israel,31252.76629,0.31788151
01-29-2022,,,Israel,2022-01-30 04:21:26,31.046051,34.851612,2759024,8658,,,Israel,31875.81227,0.313806621
01-30-2022,,,Israel,2022-01-31 04:21:09,31.046051,34.851612,2830154,8725,,,Israel,32697.59799,0.308287111
01-31-2022,,,Israel,2022-02-01 04:21:11,31.046051,34.851612,2900569,8805,,,Israel,33511.12311,0.303561129
02-01-2022,,,Israel,2022-02-02 04:21:09,31.046051,34.851612,2966444,8926,,,Israel,34272.19627,0.300898989
02-02-2022,,,Israel,2022-02-03 04:21:21,31.046051,34.851612,3037135,8927,,,Israel,35088.9101,0.301336622
02-03-2022,,,Israel,2022-02-04 04:21:10,31.046051,34.851612,3095812,9013,,,Israel,35766.82266,0.298403133
02-04-2022,,,Israel,2022-02-05 04:21:05,31.046051,34.851612,3111300,9111,,,Israel,35945.76006,0.292835792
02-05-2022,,,Israel,2022-02-06 04:21:00,31.046051,34.851612,3142811,9138,,,Israel,36309.81587,0.290758814
02-06-2022,,,Israel,2022-02-07 04:21:05,31.046051,34.851612,3196541,9180,,,Israel,36930.5743,0.28718543
02-07-2022,,,Israel,2022-02-08 04:21:15,31.046051,34.851612,3247419,9226,,,Israel,37518.38273,0.284102544
02-08-2022,,,Israel,2022-02-09 04:21:04,31.046051,34.851612,3286273,9303,,,Israel,37967.27437,0.283086646
02-09-2022,,,Israel,2022-02-10 04:21:14,31.046051,34.851612,3316228,9337,,,Israel,38313.35326,0.281554827
02-10-2022,,,Israel,2022-02-11 04:21:09,31.046051,34.851612,3347650,9399,,,Israel,38676.38083,0.280764118
02-11-2022,,,Israel,2022-02-12 04:21:06,31.046051,34.851612,3374697,9434,,,Israel,38988.86274,0.279551023
02-12-2022,,,Israel,2022-02-13 04:21:00,31.046051,34.851612,3394758,9466,,,Israel,39220.63335,0.278841673
02-13-2022,,,Israel,2022-02-14 04:20:51,31.046051,34.851612,3426096,9544,,,Israel,39582.69044,0.278567793
02-14-2022,,,Israel,2022-02-15 04:21:09,31.046051,34.851612,3451526,9624,,,Israel,39876.49068,0.278833189
02-15-2022,,,Israel,2022-02-16 04:21:10,31.046051,34.851612,3474120,9651,,,Israel,40137.52578,0.277796967
02-16-2022,,,Israel,2022-02-17 04:20:56,31.046051,34.851612,3491958,9687,,,Israel,40343.61341,0.277408835
02-17-2022,,,Israel,2022-02-18 04:21:04,31.046051,34.851612,3511868,9797,,,Israel,40573.63948,0.278968344
02-18-2022,,,Israel,2022-02-19 04:21:11,31.046051,34.851612,3523457,9828,,,Israel,40707.53059,0.278930607
02-19-2022,,,Israel,2022-02-20 04:21:00,31.046051,34.851612,3535055,9842,,,Israel,40841.52568,0.27841151
02-20-2022,,,Israel,2022-02-21 04:21:05,31.046051,34.851612,3552858,9971,,,Israel,41047.20895,0.280647299
02-21-2022,,,Israel,2022-02-22 04:21:01,31.046051,34.851612,3566809,10001,,,Israel,41208.38894,0.28039068
02-22-2022,,,Israel,2022-02-23 04:21:09,31.046051,34.851612,3576916,10038,,,Israel,41325.15807,0.280632813
02-23-2022,,,Israel,2022-02-24 04:21:14,31.046051,34.851612,3589326,10075,,,Israel,41468.53443,0.280693367
02-24-2022,,,Israel,2022-02-25 04:21:11,31.046051,34.851612,3601897,10105,,,Israel,41613.77088,0.280546612
02-25-2022,,,Israel,2022-02-26 04:21:12,31.046051,34.851612,3607504,10114,,,Israel,41678.55019,0.280360049
02-26-2022,,,Israel,2022-02-27 04:21:04,31.046051,34.851612,3615224,10126,,,Israel,41767.74161,0.280093294
02-27-2022,,,Israel,2022-02-28 04:21:05,31.046051,34.851612,3625738,10154,,,Israel,41889.21293,0.28005333
02-28-2022,,,Israel,2022-03-01 04:21:09,31.046051,34.851612,3634503,10198,,,Israel,41990.47754,0.28058857
03-01-2022,,,Israel,2022-03-02 04:21:07,31.046051,34.851612,3642695,10218,,,Israel,42085.12212,0.280506603
03-02-2022,,,Israel,2022-03-03 04:21:01,31.046051,34.851612,3651224,10237,,,Israel,42183.66015,0.280371733
03-03-2022,,,Israel,2022-03-04 04:21:09,31.046051,34.851612,3653601,10239,,,Israel,42211.12233,0.280244066
03-04-2022,,,Israel,2022-03-05 04:21:10,31.046051,34.851612,3662064,10264,,,Israel,42308.89785,0.280279099
03-05-2022,,,Israel,2022-03-06 04:20:49,31.046051,34.851612,3669112,10274,,,Israel,42390.32546,0.280013257
03-06-2022,,,Israel,2022-03-07 04:20:47,31.046051,34.851612,3673103,10282,,,Israel,42436.43465,0.279926808
03-07-2022,,,Israel,2022-03-08 04:20:54,31.046051,34.851612,3680632,10317,,,Israel,42523.41939,0.280305122
03-08-2022,,,Israel,2022-03-09 04:20:59,31.046051,34.851612,3688096,10322,,,Israel,42609.65317,0.279873409
03-09-2022,,,Israel,2022-03-10 04:20:48,31.046051,34.851612,3690974,10322,,,Israel,42642.90355,0.27965518
03-10-2022,,,Israel,2022-03-11 04:20:50,31.046051,34.851612,3704109,10358,,,Israel,42794.65605,0.279635399
03-11-2022,,,Israel,2022-03-12 04:20:50,31.046051,34.851612,3707470,10359,,,Israel,42833.48666,0.279408869
03-12-2022,,,Israel,2022-03-13 04:20:49,31.046051,34.851612,3712880,10367,,,Israel,42895.98998,0.279217211
03-13-2022,,,Israel,2022-03-14 04:20:46,31.046051,34.851612,3719437,10379,,,Israel,42971.74492,0.279047609
03-14-2022,,,Israel,2022-03-15 04:20:47,31.046051,34.851612,3725407,10392,,,Israel,43040.71808,0.278949387
03-15-2022,,,Israel,2022-03-16 04:20:50,31.046051,34.851612,3732579,10399,,,Israel,43123.5783,0.278600935
03-16-2022,,,Israel,2022-03-17 04:20:56,31.046051,34.851612,3737345,10405,,,Israel,43178.64129,0.278406195
03-17-2022,,,Israel,2022-03-18 04:20:55,31.046051,34.851612,3745401,10417,,,Israel,43271.71462,0.278127763
03-18-2022,,,Israel,2022-03-19 04:20:47,31.046051,34.851612,3751042,10417,,,Israel,43336.88674,0.2777095
03-19-2022,,,Israel,2022-03-20 04:20:45,31.046051,34.851612,3758948,10419,,,Israel,43428.22707,0.277178615
